NoClstr,FinalLevelTax,NoSeqinTax,TaxonomyPath
56,S,6,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus; [S] Actinoalloteichus sp. AHMU CJ021;
56,S,1,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Thermales; [F] Thermaceae; [G] Marinithermus; [S] Marinithermus hydrothermalis;
57,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Flavobacteriia; [O] Flavobacteriales; [F] Flavobacteriaceae; [G] Maribacter; [S] Maribacter sp. MJ134;
57,S,5,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium isatidis;
57,G,34,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Leptotrichia;
57,S,8,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Leptotrichia; [S] Leptotrichia sp. oral taxon 498;
57,S,1,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Leptotrichia; [S] Leptotrichia wadei;
58,G,5,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Leptotrichia;
58,S,1,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Leptotrichia; [S] Leptotrichia hofstadii;
58,S,2,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Leptotrichia; [S] Leptotrichia hongkongensis;
59,P,1,[D] Bacteria; [P] Cyanobacteria;
59,O,11,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
59,S,7,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Dolichospermum; [S] Dolichospermum compactum;
59,S,5,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Sphaerospermopsis; [S] Sphaerospermopsis kisseleviana;
59,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. NIES-2098;
59,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Anabaena; [S] Anabaena cylindrica;
59,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Anabaena; [S] Anabaena sp. WA102;
59,G,27,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc;
59,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc commune;
59,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. HK-01;
59,S,10,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sphaeroides;
59,S,8,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Microcoleaceae; [G] Microcoleus; [S] Microcoleus sp. PCC 7113;
59,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Microcoleaceae; [G] Planktothrix; [S] Planktothrix agardhii;
59,S,6,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Pseudanabaenaceae; [G] Pseudanabaena; [S] Pseudanabaena sp. PCC 7367;
60,O,13,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
60,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix brevissima;
60,S,13,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. NIES-2098;
60,F,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae;
60,G,6,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Cylindrospermum;
60,S,14,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Cylindrospermum; [S] Cylindrospermum sp. NIES-4074;
60,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Cylindrospermum; [S] Cylindrospermum stagnale;
60,S,4,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. NIES-4103;
60,S,8,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Microchaete; [S] Microchaete diplosiphon;
60,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] unknown; [G] unknown; [S] Nostocales cyanobacterium HT-58-2;
60,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Microcoleaceae; [G] Microcoleus; [S] Microcoleus sp. PCC 7113;
60,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria nigro-viridis;
61,O,2,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales;
61,G,50,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter;
61,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter; [S] Campylobacter cuniculorum;
61,S,2,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter; [S] Campylobacter jejuni;
61,S,9,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Helicobacteraceae; [G] Helicobacter; [S] Helicobacter apodemus;
61,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Helicobacteraceae; [G] Helicobacter; [S] Helicobacter canadensis;
61,S,8,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Helicobacteraceae; [G] Helicobacter; [S] Helicobacter cinaedi;
61,S,1,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Helicobacteraceae; [G] Helicobacter; [S] Helicobacter pullorum;
62,S,29,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Alicyclobacillaceae; [G] Tumebacillus; [S] Tumebacillus algifaecis;
62,S,23,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Alicyclobacillaceae; [G] Tumebacillus; [S] Tumebacillus avium;
63,G,19,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter;
63,S,3,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter; [S] Campylobacter jejuni;
64,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Porphyromonadaceae; [G] Porphyromonas; [S] Porphyromonas cangingivalis;
64,S,5,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Porphyromonadaceae; [G] Porphyromonas; [S] Porphyromonas gingivalis;
65,S,17,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Listeriaceae; [G] Listeria; [S] Listeria monocytogenes;
65,O,16,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales;
65,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Carnobacteriaceae; [G] Dolosigranulum; [S] Dolosigranulum pigrum;
65,F,8,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Enterococcaceae;
65,S,40,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Enterococcaceae; [G] Enterococcus; [S] Enterococcus faecalis;
65,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Enterococcaceae; [G] Enterococcus; [S] Enterococcus mundtii;
65,G,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Ligilactobacillus;
65,G,73,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus;
65,S,6,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus agalactiae;
65,S,9,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus equi;
65,S,8,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus iniae;
65,S,60,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus pyogenes;
65,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus respiraculi;
65,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus suis;
65,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus thermophilus;
66,S,9,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Limosilactobacillus; [S] Limosilactobacillus fermentum;
67,P,2,[D] Bacteria; [P] Cyanobacteria;
67,O,14,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
67,F,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae;
67,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. PCC 7107;
67,S,4,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Microchaete; [S] Microchaete diplosiphon;
67,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Scytonemataceae; [G] Scytonema; [S] Scytonema sp. NIES-4073;
68,O,37,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
68,S,5,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. PCC 7507;
68,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Hapalosiphonaceae; [G] Fischerella; [S] Fischerella sp. NIES-3754;
68,F,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae;
68,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Microchaete; [S] Microchaete diplosiphon;
68,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Rivularia; [S] Rivularia sp. PCC 7116;
69,G,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Anabaena;
70,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Cyanobacteriaceae; [G] Cyanobacterium; [S] Cyanobacterium aponinum;
70,O,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
70,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. NIES-2100;
70,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Cylindrospermum; [S] Cylindrospermum stagnale;
70,G,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc;
70,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. NIES-4103;
70,S,7,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Rivularia; [S] Rivularia sp. PCC 7116;
70,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Halanaerobiales; [F] Halanaerobiaceae; [G] Halocella; [S] Halocella sp. SP3-1;
71,D,77,[D] Bacteria;
71,G,5,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
71,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces kanamyceticus;
71,O,6,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales;
71,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Bacteroidaceae; [G] Bacteroides; [S] Bacteroides helcogenes;
71,S,4,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Porphyromonadaceae; [G] Porphyromonas; [S] Porphyromonas cangingivalis;
71,G,1,[D] Bacteria; [P] Bacteroidetes; [C] Bacteroidia; [O] Bacteroidales; [F] Tannerellaceae; [G] Parabacteroides;
71,P,32,[D] Bacteria; [P] Firmicutes;
71,C,42,[D] Bacteria; [P] Firmicutes; [C] Bacilli;
71,O,31,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales;
71,F,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae;
71,G,4,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Alkalihalobacillus;
71,S,8,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Alkalihalobacillus; [S] Alkalihalobacillus clausii;
71,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Bacillus; [S] Bacillus coagulans;
71,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Bacillus; [S] Bacillus sp. S3;
71,F,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae;
71,G,16,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus;
71,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus durus;
71,S,4,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus larvae;
71,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus sp. CAA11;
71,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus stellifer;
71,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Limosilactobacillus; [S] Limosilactobacillus fermentum;
71,G,10,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus;
71,S,5,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus agalactiae;
71,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus pyogenes;
71,O,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales;
71,S,1,[D] Bacteria; [P] Firmicutes; [C] Tissierellia; [O] Tissierellales; [F] Peptoniphilaceae; [G] Peptoniphilus; [S] Peptoniphilus harei;
71,S,1,[D] Bacteria; [P] Kiritimatiellaeota; [C] unknown; [O] unknown; [F] unknown; [G] unknown; [S] Kiritimatiellaeota bacterium S-5007;
71,P,20,[D] Bacteria; [P] Proteobacteria;
71,C,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria;
71,S,4,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Chelatococcaceae; [G] Chelatococcus; [S] Chelatococcus sp. CO-6;
71,G,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Methylobacteriaceae; [G] Methylobacterium;
71,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] unknown; [G] Candidatus Tokpelaia; [S] Candidatus Tokpelaia hoelldoblerii;
71,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum ramasamyi;
71,S,6,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Tistrella; [S] Tistrella mobilis;
71,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Burkholderiaceae; [G] Burkholderia; [S] Burkholderia sp. PAMC 26561;
71,S,18,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Acidovorax; [S] Acidovorax avenae;
71,C,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria;
71,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfovibrionales; [F] Desulfovibrionaceae; [G] Pseudodesulfovibrio; [S] Pseudodesulfovibrio indicus;
71,C,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
71,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Aeromonadales; [F] Aeromonadaceae; [G] Aeromonas; [S] Aeromonas veronii;
71,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Chromatiaceae; [G] Marichromatium; [S] Marichromatium purpuratum;
71,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Hahellaceae; [G] Hahella; [S] Hahella chejuensis;
71,S,8,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Glaesserella; [S] Glaesserella sp. 15-184;
71,G,13,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Moraxellaceae; [G] Psychrobacter;
71,G,9,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Xanthomonadales; [F] Xanthomonadaceae; [G] Xanthomonas;
71,S,1,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Spirochaetales; [F] Spirochaetaceae; [G] Sphaerochaeta; [S] Sphaerochaeta pleomorpha;
71,S,3,[D] Bacteria; [P] Verrucomicrobia; [C] Verrucomicrobiae; [O] Verrucomicrobiales; [F] Akkermansiaceae; [G] Akkermansia; [S] Akkermansia glycaniphila;
71,S,6,[D] Bacteria; [P] Verrucomicrobia; [C] Verrucomicrobiae; [O] Verrucomicrobiales; [F] Akkermansiaceae; [G] Akkermansia; [S] Akkermansia muciniphila;
72,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Gloeoemargaritales; [F] Gloeomargaritaceae; [G] Gloeomargarita; [S] Gloeomargarita lithophora;
72,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix parietina;
72,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Rivularia; [S] Rivularia sp. PCC 7116;
73,D,10,[D] Bacteria;
73,C,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria;
73,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Alcaligenaceae; [G] Basilea; [S] Basilea psittacipulmonis;
73,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] unknown; [G] unknown; [S] Burkholderiales bacterium GJ-E10;
73,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Neisseriales; [F] Neisseriaceae; [G] Neisseria; [S] Neisseria animalis;
73,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] unknown; [F] unknown; [G] Sedimenticola; [S] Sedimenticola thiotaurini;
74,G,3,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter;
74,S,3,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Campylobacteraceae; [G] Campylobacter; [S] Campylobacter lanienae;
75,G,16,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc;
75,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. NIES-2111;
75,S,4,[D] Bacteria; [P] Firmicutes; [C] Negativicutes; [O] Veillonellales; [F] Veillonellaceae; [G] Megasphaera; [S] Megasphaera elsdenii;
76,S,10,[D] Bacteria; [P] Bacteroidetes; [C] Cytophagia; [O] Cytophagales; [F] unknown; [G] unknown; [S] Cytophagales bacterium TFI 002;
77,O,8,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
77,G,9,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc;
77,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Microchaete; [S] Microchaete diplosiphon;
78,F,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae;
78,S,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Aggregatibacter; [S] Aggregatibacter segnis;
78,S,18,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Pasteurella; [S] Pasteurella multocida;
79,G,10,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus;
79,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus pyogenes;
80,D,1,[D] Bacteria;
80,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Euhalothece; [S] Euhalothece natronophila;
80,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Rippkaea; [S] Rippkaea orientalis;
80,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Chroococcaceae; [G] Chondrocystis; [S] Chondrocystis sp. NIES-4102;
80,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. NIES-2100;
80,G,13,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Scytonemataceae; [G] Scytonema;
80,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Gomontiellaceae; [G] Crinalium; [S] Crinalium epipsammum;
80,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Pleurocapsales; [F] Dermocarpellaceae; [G] Stanieria; [S] Stanieria cyanosphaera;
80,P,1,[D] Bacteria; [P] Firmicutes;
80,S,6,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium aceticum;
80,S,2,[D] Bacteria; [P] Firmicutes; [C] Negativicutes; [O] Veillonellales; [F] Veillonellaceae; [G] Veillonella; [S] Veillonella dispar;
80,S,29,[D] Bacteria; [P] Firmicutes; [C] Negativicutes; [O] Veillonellales; [F] Veillonellaceae; [G] Veillonella; [S] Veillonella parvula;
80,S,3,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Kosmotogales; [F] Kosmotogaceae; [G] Kosmotoga; [S] Kosmotoga olearia;
81,P,41,[D] Bacteria; [P] Cyanobacteria;
81,F,9,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae;
81,S,7,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Gloeothece; [S] Gloeothece citriformis;
81,G,14,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Microcystaceae; [G] Microcystis;
81,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Microcystaceae; [G] Microcystis; [S] Microcystis panniformis;
